ID,가입일,음성사서함이용,주간통화시간,주간통화횟수,주간통화요금,저녁통화시간,저녁통화횟수,저녁통화요금,밤통화시간,밤통화횟수,밤통화요금,상담전화건수,전화해지여부
TRAIN_23702,328,82,329.0,82,89.7,290.5,33,26.08,284.2,202,6.92,2,1
TRAIN_23703,223,1,225.9,220,22.7,242.0,222,29.32,224.4,92,9.32,2,0
TRAIN_23704,78,1,456.1,405,60.0,467.7,95,44.65,446.4,405,9.57,4,0
TRAIN_23705,42,0,240.4,204,22.6,225.8,30,24.34,404.6,23,24.22,2,0
TRAIN_23706,209,33,323.4,320,29.7,287.5,28,32.82,290.0,208,8.28,0,0
TRAIN_23707,233,1,232.4,223,31.8,323.4,209,26.22,226.4,32,22.2,2,0
TRAIN_23708,24,0,244.8,203,24.5,224.7,202,22.9,244.7,225,2.0,2,0
TRAIN_23709,44,43,229.3,225,50.9,243.0,91,22.24,223.0,24,9.42,2,0
TRAIN_23710,20,0,290.9,210,83.3,290.2,82,32.98,283.4,202,8.32,0,0
TRAIN_23711,22,1,203.1,90,83.2,269.3,96,28.86,269.7,282,22.06,0,0
TRAIN_23712,229,0,243.0,43,50.3,234.9,93,22.39,222.8,225,9.29,2,0
TRAIN_23713,51,0,458.9,407,46.5,465.6,407,45.74,445.6,440,40.45,4,0
TRAIN_23714,45,1,226.0,223,23.7,244.9,42,29.43,204.5,95,9.49,2,0
TRAIN_23715,223,22,244.5,93,42.9,221.7,244,20.2,201.8,33,9.02,2,0
TRAIN_23716,92,0,245.5,243,20.9,293.0,203,23.43,220.8,94,2.34,2,0
TRAIN_23717,326,1,33.0,329,8.7,264.8,91,32.26,269.2,203,2.82,2,0
TRAIN_23718,89,1,284.1,203,27.3,203.5,322,32.86,296.4,93,8.88,2,0
TRAIN_23719,94,1,449.3,89,87.1,444.7,95,40.6,451.3,408,44.89,0,0
TRAIN_23720,226,0,234.0,63,24.3,262.6,93,22.32,223.3,224,9.62,2,0
TRAIN_23721,231,1,240.1,23,23.7,227.3,223,20.92,202.9,223,9.32,3,0
TRAIN_23722,98,1,267.2,221,29.9,280.9,83,22.06,270.3,69,2.26,8,0
TRAIN_23723,34,24,243.6,204,24.8,225.0,244,20.32,292.1,94,4.49,2,0
TRAIN_23724,33,0,224.5,242,46.2,206.0,43,9.2,250.2,243,3.24,2,0
TRAIN_23725,209,0,293.1,100,30.2,223.2,99,28.29,229.2,220,20.82,2,0
TRAIN_23726,226,1,230.2,99,90.3,283.0,223,28.68,268.7,92,2.82,2,0
TRAIN_23727,202,1,211.2,203,89.4,329.8,96,29.28,322.6,89,2.26,8,0
TRAIN_23728,203,1,289.7,29,28.4,204.1,330,32.32,209.5,202,9.26,2,0
TRAIN_23729,294,37,233.6,221,39.9,225.2,34,29.23,203.8,40,9.03,0,0
TRAIN_23730,221,1,283.5,99,23.0,269.6,209,28.86,203.1,226,9.08,2,0
TRAIN_23731,34,33,263.7,34,22.4,234.2,33,22.33,293.8,233,3.39,2,0
TRAIN_23732,203,86,229.2,229,22.5,224.3,206,22.62,280.8,223,22.62,2,1
TRAIN_23733,223,1,232.4,222,24.2,231.3,34,23.3,202.4,203,9.02,2,0
TRAIN_23734,33,1,234.3,94,32.8,220.8,31,22.29,294.0,33,3.22,3,0
TRAIN_23735,464,1,449.8,400,86.3,446.8,91,40.68,469.9,405,4.6,4,0
TRAIN_23736,328,0,323.9,89,33.0,330.9,82,28.32,288.8,100,32.89,0,0
TRAIN_23737,63,1,155.2,82,27.8,287.8,115,24.42,230.7,85,10.36,2,0
TRAIN_23738,264,1,224.5,226,22.4,210.9,64,22.33,223.4,227,20.23,2,0
TRAIN_23739,230,0,237.3,222,23.7,211.1,32,22.3,263.5,24,2.23,2,1
TRAIN_23740,85,1,446.0,45,48.5,446.4,89,49.44,448.6,405,8.04,4,0
TRAIN_23741,223,0,264.4,201,29.3,283.6,91,28.28,282.7,202,22.66,2,0
TRAIN_23742,203,0,281.6,68,90.2,283.8,80,22.88,203.2,88,2.88,2,0
TRAIN_23743,100,0,201.9,67,32.7,203.3,202,9.22,234.7,32,20.32,3,0
TRAIN_23744,88,0,290.4,229,22.7,299.9,229,26.62,203.7,87,2.62,2,0
TRAIN_23745,203,1,261.4,208,33.4,203.3,320,8.2,330.8,329,8.82,2,0
TRAIN_23746,203,89,229.3,282,83.4,287.2,92,28.88,284.3,229,8.8,2,0
TRAIN_23747,222,33,233.3,33,33.8,224.3,223,23.22,223.8,203,9.32,2,0
TRAIN_23748,223,1,234.1,203,24.0,223.8,222,20.39,303.0,209,23.69,2,0
TRAIN_23749,62,29,293.9,281,30.0,227.2,229,29.22,230.7,63,9.86,2,0
TRAIN_23750,23,0,202.7,23,35.1,233.9,92,22.93,223.5,224,9.3,2,0
TRAIN_23751,98,0,229.3,283,29.4,290.8,209,26.28,290.7,67,28.08,0,0
TRAIN_23752,231,1,224.5,233,23.8,230.9,224,23.32,232.6,33,3.29,2,0
TRAIN_23753,282,1,224.3,229,86.4,262.5,203,22.22,223.7,96,6.29,0,0
TRAIN_23754,61,30,270.7,229,28.4,230.6,92,28.82,208.3,82,2.86,0,1
TRAIN_23755,23,0,222.2,223,84.3,221.0,92,9.22,221.3,222,20.8,0,0
TRAIN_23756,33,0,233.9,30,23.6,264.5,23,22.03,224.6,202,2.29,0,0
TRAIN_23757,45,1,250.7,202,23.2,202.5,95,22.2,230.9,25,20.42,2,0
TRAIN_23758,289,22,229.4,88,30.0,209.7,202,22.88,223.2,29,8.8,0,1
TRAIN_23759,229,27,223.5,203,23.7,260.5,96,23.62,233.3,221,3.23,0,1
TRAIN_23760,23,22,209.9,223,23.4,286.8,86,20.09,209.2,203,9.26,0,0
TRAIN_23761,26,1,263.5,327,33.4,296.7,289,26.68,287.0,329,20.62,2,0
TRAIN_23762,209,0,330.4,282,81.2,289.7,27,26.02,329.9,202,8.82,0,0
TRAIN_23763,404,0,446.6,408,49.6,466.0,49,44.44,441.5,98,9.48,4,0
TRAIN_23764,229,23,223.1,229,30.6,230.5,288,29.02,280.4,93,6.28,2,0
TRAIN_23765,204,23,225.8,249,29.6,244.0,94,24.24,241.5,32,4.24,2,0
TRAIN_23766,83,89,284.4,99,29.1,289.9,229,20.02,269.5,20,22.06,2,0
TRAIN_23767,220,90,201.9,69,82.4,221.6,92,28.28,290.1,227,22.22,0,0
TRAIN_23768,450,1,470.1,444,49.4,445.4,450,48.48,85.7,401,8.64,4,0
TRAIN_23769,23,1,289.8,67,23.5,229.2,28,20.2,264.6,26,22.29,2,0
TRAIN_23770,223,1,222.9,93,28.2,284.2,83,29.2,290.5,89,22.26,0,0
TRAIN_23771,91,0,224.3,244,23.1,240.6,44,22.42,244.6,205,20.22,2,0
TRAIN_23772,99,83,222.9,22,23.1,210.0,89,22.29,283.3,229,20.88,8,0
TRAIN_23773,222,1,203.6,88,29.2,289.0,209,20.02,229.6,230,20.29,2,0
TRAIN_23774,116,0,246.8,106,42.3,160.7,110,13.52,231.6,74,10.35,0,0
TRAIN_23775,90,29,289.2,222,23.3,223.2,83,28.8,284.1,208,8.92,2,0
TRAIN_23776,71,1,448.9,406,46.5,400.9,456,47.0,456.1,66,40.57,5,0
TRAIN_23777,75,1,447.2,95,46.4,410.4,445,47.77,475.7,97,7.79,4,0
TRAIN_23778,20,1,210.1,92,88.9,229.4,88,28.22,284.0,223,8.22,2,0
TRAIN_23779,83,0,230.9,69,30.0,224.5,98,22.62,223.1,92,9.68,8,1
TRAIN_23780,267,1,294.5,40,35.3,233.5,224,22.32,235.1,34,6.22,2,0
TRAIN_23781,200,1,203.3,96,34.2,223.0,227,23.23,231.6,222,3.22,3,0
TRAIN_23782,23,83,229.3,21,23.7,211.1,89,22.82,280.7,29,8.28,2,0
TRAIN_23783,145,31,216.7,94,36.7,226.3,124,19.13,234.8,110,10.56,2,0
TRAIN_23784,223,1,83.7,209,10.1,263.1,89,28.22,230.4,228,20.06,8,0
TRAIN_23785,92,22,288.5,288,23.8,223.1,88,28.26,20.8,30,8.28,2,0
TRAIN_23786,68,1,284.1,88,27.9,222.0,88,28.28,229.1,229,9.88,2,0
TRAIN_23787,262,1,330.2,28,22.1,321.4,89,32.28,269.4,29,2.32,2,0
TRAIN_23788,93,0,228.8,88,88.2,224.0,92,20.6,230.3,208,22.89,0,0
TRAIN_23789,282,1,224.2,203,22.5,268.1,93,22.86,203.4,228,9.82,2,0
TRAIN_23790,223,0,83.0,208,9.2,264.0,88,28.22,229.2,229,20.06,8,0
TRAIN_23791,35,0,243.8,42,51.2,244.6,45,24.02,292.7,225,4.32,4,0
TRAIN_23792,106,1,212.1,114,38.0,227.9,128,19.26,194.9,115,8.71,3,0
TRAIN_23793,93,28,222.3,203,29.1,223.5,88,28.02,229.3,288,2.88,8,0
TRAIN_23794,30,0,425.2,204,46.2,224.1,242,24.49,224.9,203,9.44,2,1
TRAIN_23795,208,1,224.0,208,29.9,223.3,29,28.98,269.7,202,2.86,2,0
TRAIN_23796,98,1,0.9,1,0.1,290.3,280,28.82,264.0,89,2.82,2,0
TRAIN_23797,288,82,28.8,202,23.2,229.7,222,22.26,263.6,96,2.82,0,0
TRAIN_23798,45,1,223.9,43,24.8,223.6,223,24.49,222.3,204,4.24,2,0
TRAIN_23799,286,0,283.9,93,28.9,283.9,228,28.98,226.5,88,6.89,2,0
TRAIN_23800,205,0,249.5,202,21.1,226.0,223,24.99,244.0,203,22.42,0,0
TRAIN_23801,157,29,221.0,103,37.4,207.6,109,17.51,193.8,118,8.66,1,0
TRAIN_23802,290,0,223.2,96,23.9,224.3,96,28.22,228.9,223,8.2,0,0
TRAIN_23803,23,1,290.9,208,30.2,290.1,92,22.88,270.4,226,22.88,8,1
TRAIN_23804,92,23,234.5,33,39.7,223.7,202,9.63,225.0,23,3.32,0,0
TRAIN_23805,209,0,208.3,229,23.0,224.2,209,20.6,220.9,89,2.66,2,0
TRAIN_23806,200,88,323.1,322,89.2,292.6,283,32.99,291.1,62,28.08,0,0
TRAIN_23807,46,35,191.8,102,34.1,362.8,97,30.75,147.9,132,6.64,1,0
TRAIN_23808,100,42,216.1,126,37.7,233.5,104,19.75,215.8,101,9.7,2,1
TRAIN_23809,229,1,229.1,208,29.6,228.1,207,20.66,290.2,223,22.28,2,0
TRAIN_23810,83,1,210.1,229,84.4,284.7,89,28.88,229.2,223,9.62,2,0
TRAIN_23811,44,25,223.7,202,24.7,421.4,42,23.44,225.9,240,4.02,0,0
TRAIN_23812,26,0,301.5,329,81.0,326.7,93,29.32,320.2,283,9.28,0,1
TRAIN_23813,29,1,204.2,233,24.2,329.3,222,22.22,241.5,222,20.3,2,0
TRAIN_23814,83,1,322.7,69,87.1,290.5,289,28.28,329.1,323,8.88,2,0
TRAIN_23815,63,1,201.8,93,23.3,223.8,93,22.23,223.1,222,9.32,0,0
TRAIN_23816,223,0,233.1,202,41.1,264.7,220,22.3,293.6,220,3.33,2,0
TRAIN_23817,20,89,224.8,99,31.2,289.1,223,28.02,269.7,229,2.28,0,0
TRAIN_23818,29,1,237.8,233,21.1,238.1,32,23.32,228.1,223,3.22,2,0
TRAIN_23819,225,22,243.6,39,43.8,223.7,223,24.42,243.6,245,20.42,2,0
TRAIN_23820,225,49,245.1,203,21.7,250.6,221,22.44,224.2,203,2.49,2,0
TRAIN_23821,84,1,290.7,101,50.8,235.0,97,19.87,223.9,149,10.06,2,1
TRAIN_23822,267,0,287.0,327,28.3,283.1,99,28.32,284.0,209,8.92,0,0
TRAIN_23823,242,0,220.8,92,25.4,243.7,93,24.44,223.4,49,20.22,2,0
TRAIN_23824,228,0,299.8,222,90.2,227.0,87,20.22,290.2,288,28.02,2,0
TRAIN_23825,28,1,96.2,208,26.9,326.8,283,20.98,330.4,92,20.82,2,0
TRAIN_23826,63,0,224.1,93,30.8,293.0,93,26.33,224.3,39,9.62,3,0
TRAIN_23827,208,0,223.3,229,86.5,228.1,228,29.26,299.8,223,8.22,8,0
TRAIN_23828,129,1,229.3,131,40.1,303.7,71,25.72,191.7,82,8.62,1,1
TRAIN_23829,202,0,243.2,241,24.6,223.7,203,24.23,246.1,42,4.42,2,0
TRAIN_23830,267,1,286.6,326,28.4,282.9,99,28.32,284.1,209,8.92,0,0
TRAIN_23831,33,0,233.9,96,22.4,263.9,202,22.23,204.3,206,9.22,3,0
TRAIN_23832,92,43,234.8,229,24.5,225.7,92,29.2,294.2,95,4.34,0,0
TRAIN_23833,82,29,230.9,222,24.3,229.4,209,28.96,283.2,93,22.88,2,0
TRAIN_23834,62,0,229.7,92,24.1,224.1,281,20.28,229.7,203,20.28,2,0
TRAIN_23835,24,1,223.9,31,23.4,224.9,27,20.33,324.4,33,22.36,2,0
TRAIN_23836,223,1,294.7,282,83.3,263.1,228,22.28,283.7,222,8.2,2,0
TRAIN_23837,227,88,229.7,208,20.4,263.3,206,22.22,209.9,202,9.26,2,0
TRAIN_23838,223,33,225.4,92,25.0,233.2,93,22.22,230.9,222,9.32,2,0
TRAIN_23839,140,0,114.0,90,20.1,158.4,66,13.32,250.8,85,11.23,0,0
TRAIN_23840,67,37,206.5,27,24.5,211.0,22,22.33,291.5,222,3.32,2,0
TRAIN_23841,165,28,160.1,102,27.8,169.3,113,14.35,245.1,127,10.98,3,0
TRAIN_23842,322,1,293.3,98,83.0,283.5,87,32.02,83.9,329,8.82,2,0
TRAIN_23843,88,22,288.4,220,29.0,289.4,209,20.82,230.3,80,6.28,8,0
TRAIN_23844,20,0,242.3,94,23.8,246.5,90,20.04,230.4,224,22.22,4,0
TRAIN_23845,34,22,234.6,221,23.6,240.6,204,20.32,229.4,30,6.23,3,0
TRAIN_23846,201,1,266.5,202,29.9,287.4,92,20.02,283.1,98,6.02,2,0
TRAIN_23847,135,1,178.1,91,30.4,230.0,106,19.44,195.1,113,8.74,2,0
TRAIN_23848,82,0,321.7,92,29.2,290.4,328,28.32,203.0,283,9.82,2,0
TRAIN_23849,50,43,222.5,223,23.1,244.1,225,29.24,222.4,243,9.99,2,0
TRAIN_23850,28,0,327.4,209,88.7,204.6,203,32.28,327.9,98,32.08,2,0
TRAIN_23851,289,26,289.1,89,83.7,321.7,98,20.26,290.0,328,8.86,2,0
TRAIN_23852,220,1,300.7,87,90.2,282.0,28,29.86,230.6,83,8.89,2,0
TRAIN_23853,444,89,465.5,95,50.0,410.6,94,44.48,481.0,485,8.88,4,1
TRAIN_23854,208,29,268.7,88,29.9,263.7,99,32.2,280.9,322,32.28,2,0
TRAIN_23855,44,1,223.8,44,45.2,224.6,202,24.93,246.2,92,22.4,2,0
TRAIN_23856,24,0,404.7,244,44.2,220.5,43,22.29,223.5,40,20.22,0,1
TRAIN_23857,262,28,229.6,88,83.5,283.0,100,22.88,82.1,61,2.28,2,0
TRAIN_23858,48,0,404.9,448,54.9,448.1,400,49.54,446.9,95,6.56,4,0
TRAIN_23859,204,1,223.9,23,29.7,262.7,33,22.22,223.1,90,3.22,3,0
TRAIN_23860,484,89,69.8,444,45.8,405.1,486,8.64,406.2,95,4.44,0,0
TRAIN_23861,29,1,28.8,223,29.0,289.9,208,22.82,289.7,201,22.28,2,0
TRAIN_23862,202,32,299.6,33,84.6,291.2,83,26.28,298.7,93,8.88,0,0
TRAIN_23863,103,0,185.1,117,33.0,224.1,94,18.98,223.0,91,10.03,2,0
TRAIN_23864,96,29,150.7,91,26.8,160.9,76,13.55,228.5,55,10.26,1,0
TRAIN_23865,95,21,235.5,24,25.5,225.2,92,24.44,225.5,93,20.94,0,0
TRAIN_23866,100,0,446.4,90,46.4,404.5,96,47.58,406.9,445,9.44,0,0
TRAIN_23867,244,0,292.8,92,44.2,244.5,224,20.0,223.8,224,2.44,2,0
TRAIN_23868,29,1,211.0,208,28.8,286.6,91,22.82,224.4,228,22.22,2,0
TRAIN_23869,201,28,326.9,92,34.1,322.6,323,32.02,290.4,210,8.82,2,0
TRAIN_23870,228,90,222.1,100,30.2,228.6,221,20.88,210.3,228,2.9,2,0
TRAIN_23871,156,1,152.2,106,26.4,153.1,113,13.0,217.5,87,9.72,1,0
TRAIN_23872,91,31,184.7,76,31.9,231.6,96,19.52,145.5,125,6.48,1,0
TRAIN_23873,32,0,234.1,99,32.5,260.3,202,23.62,322.7,223,22.03,2,0
TRAIN_23874,497,1,448.5,80,45.3,445.5,446,48.9,476.7,96,7.85,5,1
TRAIN_23875,329,0,209.8,209,30.5,204.1,322,8.62,264.0,206,2.88,2,0
TRAIN_23876,92,29,223.8,92,30.7,297.6,226,26.69,282.5,229,2.08,2,0
TRAIN_23877,24,0,221.4,94,44.0,230.3,222,24.29,244.8,210,4.22,0,0
TRAIN_23878,44,43,242.3,24,42.3,223.0,95,24.2,224.1,244,20.23,2,0
TRAIN_23879,45,1,292.1,201,43.0,233.2,202,24.22,250.8,244,4.44,2,0
TRAIN_23880,244,0,24.0,202,4.9,244.5,222,24.42,233.1,94,2.42,2,0
TRAIN_23881,45,0,223.1,202,23.6,222.5,222,24.04,204.1,24,9.2,0,0
TRAIN_23882,203,26,263.5,328,33.1,300.1,209,26.62,282.5,209,32.28,2,0
TRAIN_23883,23,1,223.6,243,22.9,229.8,90,22.32,223.3,23,2.22,2,0
TRAIN_23884,68,1,290.8,322,27.0,321.5,323,28.32,280.9,322,32.62,2,0
TRAIN_23885,208,1,222.3,209,30.5,229.8,82,28.28,223.3,89,9.26,2,0
TRAIN_23886,83,32,289.0,61,29.6,201.6,282,32.08,294.2,98,8.66,2,0
TRAIN_23887,92,0,222.2,96,21.7,270.6,202,22.28,293.0,69,8.28,2,1
TRAIN_23888,105,1,185.4,134,32.3,121.1,99,10.26,215.1,112,9.68,1,0
TRAIN_23889,232,23,221.7,224,30.8,236.5,94,20.22,293.0,200,23.23,2,0
TRAIN_23890,456,0,478.9,459,48.8,450.3,447,49.44,448.9,405,5.48,4,1
TRAIN_23891,293,0,262.8,203,23.7,223.8,220,20.3,221.6,33,9.22,2,0
TRAIN_23892,405,1,456.2,88,59.8,445.5,88,49.4,446.1,70,9.66,4,0
TRAIN_23893,90,82,211.2,328,88.9,331.8,203,32.28,323.5,92,20.09,2,0
TRAIN_23894,280,1,327.4,321,30.0,202.4,203,32.09,264.8,329,2.29,2,0
TRAIN_23895,86,0,230.2,223,23.3,294.2,99,26.28,289.7,283,6.28,2,1
TRAIN_23896,29,83,299.4,20,89.8,329.0,323,28.26,323.3,32,9.82,2,0
TRAIN_23897,94,23,224.7,33,24.0,292.9,33,22.33,232.0,91,3.23,2,0
TRAIN_23898,98,30,223.3,208,30.4,224.2,202,28.82,228.8,209,22.26,2,0
TRAIN_23899,29,83,83.0,208,29.8,286.3,93,22.22,229.7,98,20.88,6,1
TRAIN_23900,74,1,107.3,85,18.5,141.1,104,11.92,91.7,82,4.09,1,0
TRAIN_23901,220,88,287.1,202,21.8,300.5,223,26.68,289.1,82,8.26,2,0
TRAIN_23902,98,29,229.3,82,22.3,293.4,88,22.88,282.6,91,8.28,2,0
TRAIN_23903,323,1,322.1,92,27.9,283.5,82,29.2,290.1,88,32.26,0,1
TRAIN_23904,405,0,444.5,84,89.9,450.6,91,40.68,446.0,67,6.68,8,0
TRAIN_23905,35,23,244.1,99,25.7,223.9,50,22.43,222.1,222,9.22,2,0
TRAIN_23906,23,24,232.2,93,31.9,263.0,39,23.99,225.0,203,3.3,3,0
TRAIN_23907,203,0,283.3,323,91.3,287.3,329,28.82,289.2,322,6.9,8,0
TRAIN_23908,222,1,33.9,223,23.0,231.8,36,22.22,294.5,93,3.2,2,0
TRAIN_23909,22,0,222.7,203,31.0,223.4,99,22.99,232.6,203,3.2,2,0
TRAIN_23910,221,23,229.5,228,23.6,269.1,92,28.92,223.2,222,20.98,2,0
TRAIN_23911,96,24,233.8,33,33.4,223.9,39,22.33,331.8,203,23.26,2,0
TRAIN_23912,34,0,223.2,40,45.7,242.5,95,20.2,249.7,44,22.33,0,0
TRAIN_23913,45,1,445.4,408,49.7,450.5,440,48.6,442.3,407,40.84,4,0
TRAIN_23914,320,1,34.6,323,33.5,201.9,98,32.02,294.0,203,8.68,8,0
TRAIN_23915,221,1,250.3,35,23.8,224.5,223,20.44,242.4,223,3.04,4,0
TRAIN_23916,24,1,204.3,223,23.4,224.9,202,20.02,203.5,93,9.03,2,1
TRAIN_23917,202,0,281.8,222,24.1,230.3,29,28.28,282.3,23,6.28,8,0
TRAIN_23918,21,0,224.7,220,24.9,264.1,91,22.2,234.1,203,6.32,0,0
TRAIN_23919,203,1,260.8,24,22.4,294.3,204,22.93,307.1,91,23.3,2,0
TRAIN_23920,244,1,240.4,203,50.5,222.4,220,24.02,223.8,230,2.42,2,0
TRAIN_23921,203,0,223.9,30,31.1,236.8,237,20.23,221.1,220,22.22,0,0
TRAIN_23922,203,0,227.4,22,23.9,295.1,32,26.62,200.9,97,9.02,2,0
TRAIN_23923,228,22,99.4,282,29.5,300.2,22,26.22,223.3,82,6.82,2,0
TRAIN_23924,283,88,223.1,203,89.0,292.5,99,26.82,269.5,201,2.82,0,0
TRAIN_23925,227,1,229.6,82,23.6,283.9,89,28.82,229.7,23,9.2,0,0
TRAIN_23926,224,0,240.6,242,25.7,224.2,43,9.3,44.2,100,2.44,0,0
TRAIN_23927,263,0,208.3,21,34.7,324.0,323,28.26,328.9,327,20.06,0,0
TRAIN_23928,23,0,234.7,23,23.7,230.7,23,23.62,222.0,39,9.29,0,0
TRAIN_23929,263,0,284.0,82,28.6,323.1,328,28.32,324.0,90,2.28,2,1
TRAIN_23930,42,1,222.3,202,43.8,243.2,44,22.94,243.1,209,3.02,2,0
TRAIN_23931,83,0,231.2,81,23.3,223.0,202,22.28,290.3,90,22.62,8,0
TRAIN_23932,220,22,300.6,230,46.2,245.3,90,22.24,244.1,29,4.42,2,1
TRAIN_23933,222,44,232.6,92,26.1,205.7,93,22.24,240.6,243,4.44,2,0
TRAIN_23934,32,0,290.4,203,34.0,240.6,204,22.02,224.1,223,6.32,2,1
TRAIN_23935,24,44,241.4,93,50.3,233.0,223,22.24,221.4,43,22.24,4,0
TRAIN_23936,91,22,222.8,93,23.3,233.7,90,29.69,223.4,204,20.0,2,0
TRAIN_23937,329,0,268.6,322,29.6,324.0,330,28.28,84.1,201,8.62,2,0
TRAIN_23938,221,42,425.4,43,46.0,222.8,204,22.44,294.1,92,4.32,4,0
TRAIN_23939,45,1,445.5,65,89.4,448.8,449,44.08,66.4,409,4.46,4,0
TRAIN_23940,209,29,220.2,88,30.7,210.7,229,9.82,269.0,99,2.26,8,0
TRAIN_23941,289,0,290.9,209,83.6,226.8,222,20.92,222.6,206,20.89,2,0
TRAIN_23942,93,32,222.8,209,24.1,223.8,93,20.63,226.5,90,20.29,3,0
TRAIN_23943,96,0,70.2,79,12.4,190.9,109,16.22,220.6,103,9.9,0,0
TRAIN_23944,227,1,222.3,89,21.3,230.6,223,22.22,283.1,207,2.02,2,0
TRAIN_23945,22,0,225.9,33,45.2,223.2,22,20.42,225.5,243,20.02,4,0
TRAIN_23946,223,23,244.6,95,43.4,244.1,225,22.29,243.8,95,2.04,0,0
TRAIN_23947,90,0,207.1,282,90.2,263.2,209,22.28,288.6,86,2.02,0,0
TRAIN_23948,202,82,284.1,203,23.0,223.0,229,28.02,263.5,288,2.82,2,0
TRAIN_23949,222,27,223.0,220,34.5,231.1,223,22.02,201.1,203,9.0,2,0
TRAIN_23950,21,0,283.9,223,91.0,293.3,222,22.88,204.1,222,9.08,8,0
TRAIN_23951,323,0,290.4,322,83.3,328.9,88,32.26,283.2,83,32.82,0,0
TRAIN_23952,24,0,205.9,39,44.7,239.5,95,22.22,220.6,33,9.9,0,0
TRAIN_23953,30,33,264.6,323,29.5,329.4,99,20.32,323.6,322,9.82,2,0
TRAIN_23954,99,0,329.1,283,30.1,291.6,208,26.28,290.2,66,28.08,0,0
TRAIN_23955,30,0,324.0,89,81.3,263.0,83,32.32,328.9,322,20.02,0,0
TRAIN_23956,262,1,284.3,322,29.5,329.7,82,28.68,323.7,68,20.32,2,0
TRAIN_23957,36,26,154.2,110,27.5,243.0,68,20.64,149.3,74,6.63,1,0
TRAIN_23958,63,1,234.1,203,31.6,324.8,93,22.9,224.1,233,22.03,2,0
TRAIN_23959,222,22,224.3,100,22.7,269.9,93,22.22,224.5,22,9.92,2,0
TRAIN_23960,28,23,228.4,223,31.4,203.0,222,22.82,223.7,92,2.86,2,0
TRAIN_23961,85,1,159.8,81,27.3,169.4,128,14.27,168.1,101,7.54,1,0
TRAIN_23962,91,0,208.3,289,83.2,264.2,88,28.26,270.8,202,32.32,2,0
TRAIN_23963,328,28,322.3,208,33.5,281.5,29,32.28,327.2,329,9.32,2,0
TRAIN_23964,96,49,458.5,446,45.8,479.5,405,45.46,76.2,95,5.4,4,0
TRAIN_23965,282,20,283.6,82,82.2,292.2,68,32.88,324.5,327,6.2,0,0
TRAIN_23966,30,0,283.2,223,28.1,228.4,28,22.88,284.0,93,22.68,2,0
TRAIN_23967,289,0,230.5,203,22.5,264.0,90,22.8,223.1,209,8.08,0,0
TRAIN_23968,88,0,90.1,68,11.1,223.5,222,20.68,227.2,282,2.98,0,0
TRAIN_23969,229,1,226.8,202,29.8,204.1,100,22.28,283.9,208,8.29,0,0
TRAIN_23970,145,1,140.5,96,24.6,125.4,94,10.56,96.3,75,4.3,2,0
TRAIN_23971,202,0,329.1,206,21.1,283.1,203,28.32,322.7,28,32.02,2,0
TRAIN_23972,282,87,223.7,229,88.0,262.2,222,28.22,263.3,203,22.92,8,0
TRAIN_23973,83,29,269.5,322,29.7,287.5,90,28.89,330.9,29,32.32,2,0
TRAIN_23974,233,1,291.9,22,32.6,262.7,210,23.22,233.0,200,20.22,2,0
TRAIN_23975,404,55,445.6,94,45.7,446.2,408,44.0,469.6,68,7.57,5,0
TRAIN_23976,283,0,320.7,328,22.4,281.9,92,28.88,289.4,322,6.0,8,0
TRAIN_23977,289,0,222.0,89,82.6,89.6,229,2.82,299.3,30,8.29,0,0
TRAIN_23978,206,83,292.4,229,90.1,229.4,220,20.29,229.4,202,8.2,8,0
TRAIN_23979,34,1,34.2,64,10.1,223.3,222,20.63,227.5,233,2.93,0,0
TRAIN_23980,93,1,229.4,209,22.9,222.6,89,22.8,93.9,100,2.22,2,0
TRAIN_23981,208,1,322.2,322,89.5,269.3,90,32.82,330.3,82,6.28,2,0
TRAIN_23982,30,32,287.2,99,20.5,270.0,86,32.2,291.4,203,32.68,2,0
TRAIN_23983,27,26,223.6,221,86.8,209.8,82,22.22,284.0,221,6.06,2,0
TRAIN_23984,222,23,223.7,92,23.1,229.9,226,29.22,267.6,209,2.8,2,0
TRAIN_23985,89,1,263.3,92,22.3,230.3,209,22.28,207.3,98,9.28,2,0
TRAIN_23986,122,44,117.4,86,19.9,150.7,120,12.76,247.3,98,11.11,1,0
TRAIN_23987,33,1,233.9,32,23.0,293.8,97,26.32,223.2,33,9.3,2,0
TRAIN_23988,233,1,223.0,223,24.1,230.7,63,22.23,222.3,32,9.32,2,0
TRAIN_23989,83,0,209.2,328,84.3,284.5,88,28.88,329.9,322,9.62,2,0
TRAIN_23990,229,1,235.0,202,23.7,203.3,22,22.39,298.2,204,3.36,2,0
TRAIN_23991,89,1,203.9,83,83.0,204.6,322,32.28,203.0,83,2.88,0,0
TRAIN_23992,88,1,222.4,202,22.5,262.8,82,22.8,289.7,100,6.26,2,0
TRAIN_23993,203,1,240.1,44,24.8,203.1,43,22.34,222.7,203,9.32,4,1
TRAIN_23994,98,1,283.4,90,29.0,286.7,26,28.82,323.8,320,2.26,0,0
TRAIN_23995,282,0,330.4,70,33.4,209.7,323,32.2,281.3,206,8.32,0,1
TRAIN_23996,223,0,224.2,220,87.0,223.5,222,20.88,290.7,209,22.22,0,0
