ID,Exercise_Duration,Body_Temperature(F),BPM,Height(Feet),Height(Remainder_Inches),Weight(lb),Weight_Status,Gender,Age,Calories_Burned
TRAIN_6287,2.0,100.8,78.0,6.0,5.0,205.0,Normal Weight,M,29,4.0
TRAIN_6288,28.0,105.6,109.0,5.0,8.0,165.3,Overweight,M,45,198.0
TRAIN_6289,15.0,104.2,105.0,5.0,9.0,174.2,Overweight,M,78,122.0
TRAIN_6290,29.0,105.8,107.0,5.0,10.0,156.5,Normal Weight,F,38,181.0
TRAIN_6291,25.0,105.4,110.0,6.0,3.0,209.4,Overweight,M,21,162.0
TRAIN_6292,29.0,105.6,107.0,5.0,10.0,180.8,Overweight,M,62,224.0
TRAIN_6293,1.0,99.3,84.0,5.0,5.0,130.1,Normal Weight,F,46,4.0
TRAIN_6294,16.0,104.9,95.0,5.0,11.0,196.2,Overweight,M,57,93.0
TRAIN_6295,17.0,104.9,100.0,6.0,1.0,185.2,Normal Weight,F,57,96.0
TRAIN_6296,25.0,105.6,101.0,5.0,7.0,167.6,Overweight,M,38,138.0
TRAIN_6297,13.0,103.3,88.0,5.0,11.0,180.8,Overweight,M,49,55.0
TRAIN_6298,26.0,104.7,102.0,5.0,7.0,174.2,Overweight,M,56,172.0
TRAIN_6299,19.0,104.2,98.0,5.0,4.0,147.7,Overweight,M,20,76.0
TRAIN_6300,20.0,105.1,92.0,6.0,0.0,172.0,Normal Weight,F,40,92.0
TRAIN_6301,12.0,103.6,85.0,5.0,0.0,121.3,Normal Weight,F,37,49.0
TRAIN_6302,19.0,104.9,99.0,6.0,2.0,191.8,Normal Weight,F,43,100.0
TRAIN_6303,3.0,101.7,75.0,6.0,1.0,194.0,Overweight,F,70,10.0
TRAIN_6304,21.0,104.9,93.0,5.0,3.0,121.3,Normal Weight,F,25,100.0
TRAIN_6305,5.0,102.6,82.0,6.0,2.0,205.0,Overweight,M,56,20.0
TRAIN_6306,1.0,100.6,82.0,5.0,4.0,147.7,Overweight,F,52,4.0
TRAIN_6307,18.0,104.5,97.0,6.0,8.0,216.1,Normal Weight,M,29,90.0
TRAIN_6308,30.0,105.8,116.0,5.0,7.0,154.3,Normal Weight,M,33,223.0
TRAIN_6309,28.0,105.4,106.0,4.0,11.0,103.6,Normal Weight,F,25,175.0
TRAIN_6310,24.0,105.8,108.0,5.0,6.0,138.9,Normal Weight,F,35,154.0
TRAIN_6311,1.0,100.9,77.0,6.0,8.0,233.7,Overweight,M,49,3.0
TRAIN_6312,2.0,100.2,83.0,6.0,5.0,218.3,Overweight,M,45,7.0
TRAIN_6313,25.0,105.6,107.0,5.0,9.0,167.6,Overweight,M,50,175.0
TRAIN_6314,6.0,102.2,88.0,6.0,8.0,235.9,Overweight,M,59,32.0
TRAIN_6315,6.0,103.1,80.0,5.0,3.0,127.9,Normal Weight,F,29,20.0
TRAIN_6316,21.0,104.5,107.0,5.0,6.0,143.3,Normal Weight,F,25,128.0
TRAIN_6317,12.0,104.5,95.0,4.0,7.0,97.0,Normal Weight,F,73,72.0
TRAIN_6318,10.0,103.3,88.0,5.0,7.0,160.9,Overweight,F,66,47.0
TRAIN_6319,7.0,103.3,88.0,6.0,5.0,194.0,Normal Weight,M,35,26.0
TRAIN_6320,18.0,104.5,94.0,6.0,4.0,198.4,Normal Weight,M,42,90.0
TRAIN_6321,12.0,103.6,82.0,5.0,1.0,114.6,Normal Weight,F,21,43.0
TRAIN_6322,18.0,104.9,108.0,6.0,8.0,229.3,Overweight,M,40,131.0
TRAIN_6323,8.0,104.0,81.0,6.0,0.0,183.0,Normal Weight,M,38,21.0
TRAIN_6324,9.0,102.9,85.0,5.0,11.0,167.6,Normal Weight,M,35,27.0
TRAIN_6325,20.0,104.7,100.0,6.0,8.0,235.9,Overweight,M,52,135.0
TRAIN_6326,12.0,103.6,95.0,5.0,4.0,125.7,Normal Weight,F,20,58.0
TRAIN_6327,13.0,103.6,92.0,5.0,11.0,167.6,Normal Weight,M,57,66.0
TRAIN_6328,24.0,106.2,103.0,4.0,6.0,94.8,Normal Weight,F,53,156.0
TRAIN_6329,12.0,104.2,81.0,5.0,7.0,138.9,Normal Weight,F,31,42.0
TRAIN_6330,21.0,104.7,105.0,5.0,10.0,176.4,Obese,M,36,129.0
TRAIN_6331,13.0,103.6,99.0,6.0,2.0,180.8,Normal Weight,M,29,64.0
TRAIN_6332,5.0,102.6,88.0,4.0,11.0,127.9,Overweight,F,76,25.0
TRAIN_6333,23.0,105.4,103.0,4.0,12.0,112.4,Normal Weight,F,65,151.0
TRAIN_6334,18.0,104.9,100.0,5.0,10.0,163.1,Normal Weight,F,28,95.0
TRAIN_6335,6.0,101.8,92.0,5.0,8.0,174.2,Overweight,M,60,32.0
TRAIN_6336,22.0,104.9,99.0,5.0,8.0,160.9,Normal Weight,F,28,114.0
TRAIN_6337,27.0,105.1,114.0,5.0,3.0,134.5,Normal Weight,F,32,190.0
TRAIN_6338,12.0,103.8,93.0,4.0,11.0,112.4,Normal Weight,F,35,60.0
TRAIN_6339,14.0,104.7,87.0,6.0,2.0,202.8,Overweight,M,64,70.0
TRAIN_6340,19.0,104.9,100.0,6.0,2.0,183.0,Normal Weight,M,46,112.0
TRAIN_6341,6.0,102.2,80.0,6.0,1.0,200.6,Overweight,M,63,23.0
TRAIN_6342,20.0,105.4,99.0,5.0,7.0,141.1,Normal Weight,F,20,104.0
TRAIN_6343,17.0,104.2,100.0,6.0,2.0,187.4,Normal Weight,M,40,96.0
TRAIN_6344,24.0,105.6,108.0,5.0,7.0,143.3,Normal Weight,F,34,153.0
TRAIN_6345,14.0,104.4,88.0,5.0,5.0,134.5,Normal Weight,F,42,62.0
TRAIN_6346,3.0,101.3,88.0,5.0,3.0,132.3,Normal Weight,F,61,14.0
TRAIN_6347,13.0,104.2,92.0,5.0,2.0,127.9,Normal Weight,F,26,60.0
TRAIN_6348,10.0,102.9,89.0,5.0,1.0,130.1,Normal Weight,F,35,44.0
TRAIN_6349,25.0,105.4,101.0,5.0,2.0,123.5,Normal Weight,F,51,151.0
TRAIN_6350,29.0,105.3,110.0,6.0,6.0,229.3,Overweight,M,40,220.0
TRAIN_6351,23.0,105.8,106.0,5.0,12.0,176.4,Normal Weight,M,38,147.0
TRAIN_6352,13.0,103.8,82.0,5.0,3.0,138.9,Normal Weight,F,67,55.0
TRAIN_6353,13.0,103.8,101.0,5.0,8.0,169.8,Overweight,M,27,65.0
TRAIN_6354,29.0,105.4,112.0,5.0,4.0,136.7,Normal Weight,M,68,242.0
TRAIN_6355,22.0,105.4,110.0,5.0,10.0,172.0,Normal Weight,M,28,142.0
TRAIN_6356,14.0,104.0,100.0,5.0,8.0,165.3,Overweight,M,49,82.0
TRAIN_6357,26.0,105.6,113.0,5.0,10.0,189.6,Overweight,M,28,184.0
TRAIN_6358,2.0,101.1,85.0,6.0,4.0,209.4,Overweight,M,27,6.0
TRAIN_6359,2.0,100.0,85.0,5.0,6.0,152.1,Normal Weight,F,30,8.0
TRAIN_6360,10.0,103.1,91.0,5.0,11.0,172.0,Normal Weight,M,35,39.0
TRAIN_6361,21.0,105.3,106.0,6.0,3.0,222.7,Overweight,M,53,159.0
TRAIN_6362,26.0,105.3,103.0,5.0,9.0,158.7,Normal Weight,M,34,144.0
TRAIN_6363,6.0,102.2,83.0,6.0,9.0,246.9,Overweight,M,74,32.0
TRAIN_6364,6.0,102.7,80.0,4.0,9.0,110.2,Normal Weight,F,31,21.0
TRAIN_6365,29.0,104.9,105.0,6.0,4.0,211.6,Overweight,M,43,198.0
TRAIN_6366,29.0,106.0,105.0,5.0,10.0,191.8,Overweight,M,57,211.0
TRAIN_6367,8.0,103.5,83.0,5.0,12.0,167.6,Normal Weight,F,29,28.0
TRAIN_6368,12.0,103.5,93.0,5.0,9.0,160.9,Normal Weight,F,46,59.0
TRAIN_6369,19.0,104.7,93.0,5.0,10.0,169.8,Normal Weight,M,47,91.0
TRAIN_6370,8.0,103.1,86.0,5.0,11.0,163.1,Normal Weight,F,61,35.0
TRAIN_6371,22.0,105.3,99.0,4.0,9.0,101.4,Normal Weight,F,22,120.0
TRAIN_6372,15.0,104.5,92.0,6.0,5.0,229.3,Overweight,M,59,87.0
TRAIN_6373,14.0,104.9,95.0,4.0,11.0,116.8,Normal Weight,F,48,76.0
TRAIN_6374,27.0,105.1,107.0,5.0,10.0,178.6,Overweight,M,26,161.0
TRAIN_6375,10.0,104.2,83.0,5.0,6.0,147.7,Normal Weight,F,63,42.0
TRAIN_6376,4.0,101.5,90.0,6.0,9.0,235.9,Overweight,M,22,15.0
TRAIN_6377,8.0,103.5,91.0,6.0,7.0,224.9,Overweight,M,78,52.0
TRAIN_6378,14.0,104.2,83.0,5.0,1.0,114.6,Normal Weight,F,39,56.0
TRAIN_6379,26.0,105.3,103.0,4.0,12.0,116.8,Normal Weight,F,63,170.0
TRAIN_6380,17.0,105.1,95.0,6.0,4.0,213.8,Overweight,M,30,80.0
TRAIN_6381,15.0,104.4,98.0,6.0,2.0,209.4,Overweight,M,36,81.0
TRAIN_6382,14.0,104.5,84.0,5.0,3.0,125.7,Normal Weight,F,54,60.0
TRAIN_6383,4.0,102.2,88.0,5.0,0.0,114.6,Normal Weight,F,63,20.0
TRAIN_6384,13.0,103.5,95.0,5.0,8.0,165.3,Overweight,M,33,57.0
TRAIN_6385,19.0,104.5,96.0,6.0,6.0,213.8,Obese,M,21,84.0
TRAIN_6386,3.0,100.9,84.0,5.0,10.0,154.3,Normal Weight,F,23,11.0
TRAIN_6387,7.0,103.1,82.0,5.0,9.0,176.4,Overweight,M,70,30.0
TRAIN_6388,12.0,103.8,96.0,4.0,8.0,103.6,Normal Weight,F,23,62.0
TRAIN_6389,15.0,105.1,94.0,5.0,10.0,165.3,Normal Weight,F,26,69.0
TRAIN_6390,22.0,105.3,96.0,5.0,11.0,167.6,Normal Weight,F,76,125.0
TRAIN_6391,19.0,104.5,91.0,5.0,1.0,127.9,Normal Weight,F,59,97.0
TRAIN_6392,6.0,102.7,85.0,5.0,6.0,134.5,Normal Weight,F,22,23.0
TRAIN_6393,25.0,105.1,102.0,5.0,1.0,125.7,Normal Weight,F,28,143.0
TRAIN_6394,8.0,102.9,85.0,6.0,4.0,213.8,Overweight,M,57,36.0
TRAIN_6395,9.0,103.1,85.0,5.0,10.0,178.6,Overweight,M,52,35.0
TRAIN_6396,30.0,105.6,111.0,5.0,1.0,121.3,Normal Weight,F,45,211.0
TRAIN_6397,24.0,105.6,104.0,6.0,5.0,213.8,Overweight,M,52,171.0
TRAIN_6398,12.0,104.2,99.0,5.0,8.0,169.8,Overweight,M,70,82.0
TRAIN_6399,8.0,103.5,79.0,4.0,11.0,114.6,Normal Weight,F,79,34.0
TRAIN_6400,5.0,101.8,80.0,5.0,10.0,187.4,Overweight,M,77,22.0
TRAIN_6401,4.0,102.0,74.0,5.0,10.0,191.8,Overweight,M,74,14.0
TRAIN_6402,13.0,104.0,91.0,6.0,0.0,178.6,Normal Weight,M,33,51.0
TRAIN_6403,3.0,100.9,82.0,6.0,4.0,207.2,Overweight,M,77,15.0
TRAIN_6404,20.0,104.4,100.0,5.0,5.0,134.5,Normal Weight,F,23,108.0
TRAIN_6405,17.0,104.5,89.0,5.0,10.0,174.2,Overweight,M,55,78.0
TRAIN_6406,23.0,105.8,101.0,6.0,2.0,180.8,Normal Weight,M,25,116.0
TRAIN_6407,23.0,104.9,98.0,5.0,3.0,123.5,Normal Weight,F,22,120.0
TRAIN_6408,13.0,103.8,96.0,5.0,10.0,178.6,Overweight,M,22,54.0
TRAIN_6409,29.0,105.1,108.0,5.0,6.0,167.6,Overweight,M,42,197.0
TRAIN_6410,20.0,105.1,109.0,6.0,1.0,196.2,Overweight,M,24,127.0
TRAIN_6411,11.0,104.0,96.0,5.0,10.0,178.6,Overweight,M,27,48.0
TRAIN_6412,5.0,102.6,86.0,6.0,0.0,183.0,Normal Weight,M,34,16.0
TRAIN_6413,6.0,102.7,93.0,4.0,11.0,112.4,Normal Weight,F,37,30.0
TRAIN_6414,18.0,104.9,102.0,5.0,9.0,165.3,Normal Weight,M,52,114.0
TRAIN_6415,21.0,105.1,99.0,5.0,11.0,176.4,Normal Weight,F,43,113.0
TRAIN_6416,22.0,104.2,102.0,5.0,8.0,163.1,Overweight,M,23,108.0
TRAIN_6417,4.0,102.4,87.0,5.0,7.0,154.3,Normal Weight,F,45,17.0
TRAIN_6418,26.0,105.3,113.0,6.0,4.0,200.6,Normal Weight,M,22,179.0
TRAIN_6419,7.0,103.3,90.0,5.0,3.0,127.9,Normal Weight,F,32,32.0
TRAIN_6420,9.0,103.8,89.0,5.0,1.0,130.1,Normal Weight,F,76,47.0
TRAIN_6421,2.0,101.3,87.0,4.0,11.0,121.3,Normal Weight,F,61,9.0
TRAIN_6422,14.0,104.2,95.0,6.0,0.0,196.2,Overweight,M,29,63.0
TRAIN_6423,10.0,102.9,90.0,5.0,9.0,152.1,Normal Weight,F,61,49.0
TRAIN_6424,28.0,105.3,106.0,5.0,8.0,165.3,Overweight,M,24,157.0
TRAIN_6425,2.0,100.9,81.0,5.0,2.0,130.1,Normal Weight,F,27,7.0
TRAIN_6426,4.0,101.8,83.0,5.0,3.0,130.1,Normal Weight,F,54,17.0
TRAIN_6427,24.0,104.9,110.0,5.0,2.0,125.7,Normal Weight,F,45,165.0
TRAIN_6428,4.0,101.8,79.0,6.0,0.0,200.6,Overweight,M,72,17.0
TRAIN_6429,6.0,103.3,81.0,4.0,9.0,108.0,Normal Weight,F,21,21.0
TRAIN_6430,28.0,105.8,113.0,6.0,6.0,233.7,Overweight,M,77,276.0
TRAIN_6431,7.0,103.3,84.0,5.0,6.0,147.7,Normal Weight,F,26,25.0
TRAIN_6432,9.0,103.5,88.0,6.0,1.0,213.8,Overweight,M,66,48.0
TRAIN_6433,12.0,104.0,102.0,5.0,1.0,125.7,Normal Weight,F,33,70.0
TRAIN_6434,14.0,104.4,94.0,5.0,0.0,105.8,Normal Weight,F,20,68.0
TRAIN_6435,20.0,105.3,109.0,5.0,11.0,183.0,Overweight,M,29,129.0
TRAIN_6436,5.0,102.4,87.0,5.0,6.0,147.7,Normal Weight,F,59,23.0
TRAIN_6437,7.0,102.9,86.0,5.0,9.0,152.1,Normal Weight,F,66,32.0
TRAIN_6438,19.0,104.5,99.0,5.0,1.0,121.3,Normal Weight,F,57,113.0
TRAIN_6439,29.0,106.0,112.0,5.0,4.0,121.3,Normal Weight,F,32,200.0
TRAIN_6440,11.0,103.6,96.0,4.0,9.0,114.6,Overweight,F,26,56.0
TRAIN_6441,25.0,105.3,110.0,6.0,5.0,216.1,Overweight,M,20,162.0
TRAIN_6442,21.0,105.3,98.0,6.0,0.0,180.8,Normal Weight,M,43,115.0
TRAIN_6443,19.0,104.5,103.0,6.0,4.0,189.6,Normal Weight,M,28,106.0
TRAIN_6444,3.0,101.8,86.0,6.0,2.0,205.0,Overweight,M,50,13.0
TRAIN_6445,26.0,106.5,110.0,6.0,1.0,172.0,Normal Weight,M,42,185.0
TRAIN_6446,13.0,105.1,93.0,5.0,8.0,156.5,Normal Weight,M,42,57.0
TRAIN_6447,17.0,104.2,93.0,5.0,3.0,125.7,Normal Weight,F,41,85.0
TRAIN_6448,11.0,104.2,96.0,6.0,0.0,183.0,Normal Weight,M,44,57.0
TRAIN_6449,29.0,106.2,102.0,5.0,10.0,158.7,Normal Weight,F,37,165.0
TRAIN_6450,29.0,105.4,112.0,6.0,4.0,189.6,Normal Weight,M,32,206.0
TRAIN_6451,5.0,102.7,85.0,5.0,4.0,132.3,Normal Weight,F,68,23.0
TRAIN_6452,29.0,105.4,111.0,5.0,7.0,169.8,Overweight,M,50,222.0
TRAIN_6453,25.0,104.5,108.0,5.0,5.0,138.9,Normal Weight,F,49,167.0
TRAIN_6454,7.0,103.1,94.0,6.0,2.0,213.8,Overweight,M,52,39.0
TRAIN_6455,29.0,105.4,110.0,5.0,5.0,132.3,Normal Weight,F,39,196.0
TRAIN_6456,21.0,104.5,104.0,6.0,7.0,224.9,Overweight,M,50,150.0
TRAIN_6457,25.0,105.6,97.0,5.0,2.0,123.5,Normal Weight,F,27,130.0
TRAIN_6458,27.0,105.6,106.0,5.0,5.0,147.7,Normal Weight,F,69,182.0
TRAIN_6459,12.0,104.2,88.0,5.0,7.0,141.1,Normal Weight,F,78,60.0
TRAIN_6460,16.0,104.7,100.0,5.0,8.0,167.6,Overweight,M,47,93.0
TRAIN_6461,21.0,104.7,107.0,5.0,3.0,116.8,Normal Weight,F,22,131.0
TRAIN_6462,12.0,103.6,83.0,5.0,5.0,132.3,Normal Weight,F,24,43.0
TRAIN_6463,6.0,102.6,79.0,5.0,10.0,180.8,Overweight,M,78,26.0
TRAIN_6464,1.0,99.9,77.0,5.0,9.0,163.1,Normal Weight,F,43,3.0
TRAIN_6465,14.0,104.5,93.0,5.0,10.0,167.6,Normal Weight,M,31,56.0
TRAIN_6466,14.0,103.8,96.0,5.0,8.0,147.7,Normal Weight,F,32,70.0
TRAIN_6467,5.0,102.7,92.0,5.0,10.0,172.0,Normal Weight,M,50,24.0
TRAIN_6468,12.0,103.5,95.0,5.0,1.0,116.8,Normal Weight,F,55,66.0
TRAIN_6469,14.0,104.4,104.0,5.0,8.0,149.9,Normal Weight,F,46,86.0
TRAIN_6470,4.0,102.0,85.0,5.0,8.0,143.3,Normal Weight,F,31,15.0
TRAIN_6471,20.0,105.1,102.0,5.0,1.0,116.8,Normal Weight,F,31,117.0
TRAIN_6472,8.0,102.9,87.0,5.0,10.0,185.2,Overweight,M,58,36.0
TRAIN_6473,9.0,103.1,84.0,5.0,5.0,127.9,Normal Weight,F,29,34.0
TRAIN_6474,3.0,101.1,94.0,5.0,2.0,143.3,Overweight,M,44,14.0
TRAIN_6475,18.0,104.4,91.0,5.0,12.0,189.6,Overweight,M,24,64.0
TRAIN_6476,30.0,104.9,104.0,5.0,5.0,141.1,Normal Weight,F,45,185.0
TRAIN_6477,15.0,104.2,100.0,6.0,3.0,213.8,Overweight,M,70,111.0
TRAIN_6478,25.0,105.3,98.0,5.0,12.0,180.8,Normal Weight,M,26,116.0
TRAIN_6479,26.0,105.8,111.0,5.0,7.0,154.3,Normal Weight,F,54,182.0
TRAIN_6480,13.0,104.2,95.0,5.0,5.0,136.7,Normal Weight,F,61,72.0
TRAIN_6481,27.0,105.3,111.0,6.0,11.0,260.1,Overweight,M,40,217.0
TRAIN_6482,29.0,106.0,111.0,5.0,7.0,158.7,Normal Weight,M,27,186.0
TRAIN_6483,9.0,103.5,90.0,5.0,0.0,123.5,Normal Weight,F,55,45.0
TRAIN_6484,6.0,102.4,90.0,5.0,5.0,136.7,Normal Weight,F,44,28.0
TRAIN_6485,19.0,104.2,97.0,6.0,1.0,194.0,Overweight,M,41,101.0
TRAIN_6486,25.0,104.9,98.0,5.0,8.0,165.3,Overweight,F,66,143.0
TRAIN_6487,7.0,103.1,87.0,5.0,5.0,138.9,Normal Weight,F,21,28.0
TRAIN_6488,21.0,105.4,94.0,5.0,5.0,127.9,Normal Weight,F,29,103.0
TRAIN_6489,8.0,103.8,91.0,5.0,3.0,130.1,Normal Weight,F,23,36.0
TRAIN_6490,28.0,106.5,105.0,5.0,6.0,134.5,Normal Weight,F,30,169.0
TRAIN_6491,4.0,101.7,79.0,5.0,2.0,123.5,Normal Weight,F,78,17.0
TRAIN_6492,24.0,105.6,104.0,5.0,3.0,132.3,Normal Weight,F,69,159.0
TRAIN_6493,29.0,106.2,111.0,6.0,3.0,191.8,Normal Weight,M,39,213.0
TRAIN_6494,29.0,104.9,107.0,5.0,7.0,156.5,Normal Weight,F,54,190.0
TRAIN_6495,9.0,104.0,91.0,6.0,5.0,216.1,Overweight,M,45,44.0
TRAIN_6496,29.0,105.6,109.0,5.0,1.0,123.5,Normal Weight,F,43,196.0
TRAIN_6497,2.0,100.6,83.0,6.0,1.0,198.4,Overweight,M,51,7.0
TRAIN_6498,14.0,104.2,103.0,6.0,2.0,198.4,Overweight,M,24,76.0
TRAIN_6499,26.0,105.1,112.0,5.0,10.0,196.2,Overweight,M,70,234.0
TRAIN_6500,23.0,104.5,109.0,6.0,0.0,191.8,Overweight,M,20,141.0
TRAIN_6501,25.0,105.1,99.0,6.0,0.0,194.0,Overweight,M,73,179.0
TRAIN_6502,28.0,105.8,103.0,5.0,10.0,172.0,Normal Weight,M,26,148.0
TRAIN_6503,28.0,105.8,99.0,6.0,2.0,167.6,Normal Weight,F,56,158.0
TRAIN_6504,9.0,104.0,96.0,5.0,11.0,194.0,Overweight,M,48,50.0
TRAIN_6505,2.0,100.8,82.0,5.0,4.0,130.1,Normal Weight,F,51,8.0
TRAIN_6506,9.0,103.3,97.0,5.0,1.0,134.5,Overweight,F,71,53.0
TRAIN_6507,18.0,104.7,98.0,5.0,10.0,183.0,Overweight,M,37,93.0
TRAIN_6508,17.0,104.9,86.0,6.0,9.0,209.4,Normal Weight,M,20,48.0
TRAIN_6509,21.0,104.9,94.0,6.0,0.0,198.4,Overweight,M,73,136.0
TRAIN_6510,21.0,105.6,104.0,5.0,3.0,127.9,Normal Weight,F,55,135.0
TRAIN_6511,15.0,104.5,100.0,5.0,9.0,145.5,Normal Weight,F,30,82.0
TRAIN_6512,9.0,103.3,91.0,5.0,9.0,180.8,Overweight,M,52,43.0
TRAIN_6513,14.0,104.0,93.0,5.0,7.0,154.3,Normal Weight,F,27,64.0
TRAIN_6514,7.0,103.6,96.0,6.0,1.0,202.8,Overweight,M,44,38.0
TRAIN_6515,9.0,104.0,89.0,5.0,4.0,130.1,Normal Weight,F,74,46.0
TRAIN_6516,6.0,102.7,96.0,6.0,3.0,211.6,Overweight,M,56,36.0
TRAIN_6517,12.0,104.5,92.0,5.0,11.0,189.6,Overweight,M,58,64.0
TRAIN_6518,16.0,104.9,91.0,5.0,9.0,165.3,Normal Weight,M,46,70.0
TRAIN_6519,10.0,104.0,90.0,5.0,9.0,183.0,Overweight,M,31,37.0
TRAIN_6520,26.0,104.9,105.0,6.0,1.0,185.2,Normal Weight,M,37,163.0
TRAIN_6521,2.0,100.6,81.0,5.0,10.0,165.3,Normal Weight,M,40,5.0
TRAIN_6522,7.0,103.1,83.0,5.0,9.0,169.8,Overweight,M,38,20.0
TRAIN_6523,12.0,104.0,89.0,5.0,6.0,152.1,Normal Weight,F,63,58.0
TRAIN_6524,16.0,104.0,87.0,5.0,8.0,169.8,Overweight,F,70,74.0
TRAIN_6525,14.0,104.5,93.0,6.0,2.0,207.2,Overweight,M,21,55.0
TRAIN_6526,6.0,101.7,92.0,5.0,5.0,145.5,Normal Weight,F,48,29.0
TRAIN_6527,27.0,105.4,112.0,5.0,9.0,169.8,Normal Weight,F,64,194.0
TRAIN_6528,19.0,104.9,90.0,5.0,11.0,178.6,Overweight,M,45,82.0
TRAIN_6529,26.0,105.3,100.0,5.0,3.0,132.3,Normal Weight,F,29,143.0
TRAIN_6530,6.0,102.9,89.0,5.0,11.0,158.7,Normal Weight,F,48,27.0
TRAIN_6531,27.0,105.8,107.0,5.0,12.0,183.0,Overweight,M,26,162.0
TRAIN_6532,10.0,103.8,81.0,5.0,4.0,138.9,Normal Weight,F,47,37.0
TRAIN_6533,22.0,105.1,105.0,6.0,4.0,209.4,Overweight,M,40,146.0
TRAIN_6534,2.0,100.2,87.0,6.0,5.0,216.1,Overweight,M,23,6.0
TRAIN_6535,15.0,104.2,93.0,4.0,10.0,108.0,Normal Weight,F,32,74.0
TRAIN_6536,7.0,102.9,82.0,5.0,8.0,169.8,Overweight,F,77,29.0
TRAIN_6537,14.0,104.7,95.0,6.0,5.0,202.8,Normal Weight,M,30,64.0
TRAIN_6538,28.0,105.8,111.0,6.0,4.0,205.0,Obese,M,63,241.0
TRAIN_6539,17.0,104.2,99.0,5.0,10.0,167.6,Normal Weight,F,29,88.0
TRAIN_6540,17.0,104.4,93.0,5.0,9.0,149.9,Normal Weight,F,50,85.0
TRAIN_6541,7.0,102.9,95.0,6.0,7.0,227.1,Overweight,M,50,41.0
TRAIN_6542,26.0,104.9,111.0,6.0,0.0,194.0,Overweight,M,77,239.0
TRAIN_6543,4.0,101.8,86.0,5.0,6.0,134.5,Normal Weight,F,37,17.0
TRAIN_6544,25.0,104.7,110.0,6.0,2.0,216.1,Overweight,M,61,212.0
TRAIN_6545,2.0,100.8,76.0,5.0,10.0,174.2,Obese,M,75,7.0
TRAIN_6546,16.0,104.4,101.0,5.0,1.0,127.9,Normal Weight,F,24,89.0
TRAIN_6547,19.0,104.5,94.0,5.0,1.0,119.0,Normal Weight,F,62,105.0
TRAIN_6548,25.0,105.6,109.0,5.0,10.0,189.6,Overweight,M,35,170.0
TRAIN_6549,20.0,104.4,89.0,6.0,4.0,218.3,Overweight,M,24,71.0
TRAIN_6550,11.0,104.2,88.0,6.0,6.0,233.7,Overweight,M,31,43.0
TRAIN_6551,29.0,105.4,107.0,5.0,12.0,187.4,Overweight,M,33,185.0
TRAIN_6552,13.0,104.7,89.0,5.0,5.0,147.7,Normal Weight,F,54,61.0
TRAIN_6553,22.0,104.7,109.0,6.0,2.0,194.0,Overweight,M,28,143.0
TRAIN_6554,7.0,102.9,89.0,5.0,11.0,189.6,Overweight,M,69,38.0
TRAIN_6555,24.0,105.4,108.0,5.0,4.0,123.5,Normal Weight,F,35,156.0
TRAIN_6556,6.0,102.9,98.0,6.0,1.0,196.2,Overweight,M,34,31.0
TRAIN_6557,19.0,104.9,108.0,5.0,9.0,172.0,Overweight,M,38,126.0
TRAIN_6558,7.0,102.7,100.0,5.0,5.0,160.9,Overweight,M,48,41.0
TRAIN_6559,18.0,105.6,97.0,5.0,9.0,160.9,Normal Weight,M,20,72.0
TRAIN_6560,16.0,104.4,90.0,4.0,9.0,112.4,Normal Weight,F,26,72.0
TRAIN_6561,8.0,102.7,96.0,5.0,10.0,172.0,Normal Weight,M,76,53.0
TRAIN_6562,20.0,104.5,100.0,5.0,2.0,114.6,Normal Weight,F,32,113.0
TRAIN_6563,28.0,106.0,109.0,4.0,11.0,119.0,Normal Weight,F,20,179.0
TRAIN_6564,4.0,102.2,84.0,5.0,4.0,127.9,Normal Weight,F,36,16.0
TRAIN_6565,14.0,103.8,107.0,5.0,5.0,134.5,Normal Weight,F,28,87.0
TRAIN_6566,28.0,105.8,101.0,5.0,11.0,200.6,Overweight,M,28,151.0
TRAIN_6567,22.0,104.2,107.0,6.0,3.0,213.8,Overweight,M,71,187.0
TRAIN_6568,21.0,104.5,97.0,5.0,10.0,169.8,Normal Weight,M,31,97.0
TRAIN_6569,18.0,104.5,99.0,5.0,7.0,149.9,Normal Weight,F,28,95.0
TRAIN_6570,6.0,102.4,89.0,5.0,4.0,158.7,Overweight,M,60,28.0
TRAIN_6571,22.0,105.4,97.0,5.0,6.0,141.1,Normal Weight,F,46,119.0
TRAIN_6572,27.0,105.4,108.0,5.0,3.0,134.5,Normal Weight,F,57,185.0
TRAIN_6573,1.0,99.7,73.0,5.0,6.0,138.9,Normal Weight,F,28,3.0
TRAIN_6574,6.0,102.2,77.0,5.0,9.0,180.8,Overweight,M,42,13.0
TRAIN_6575,22.0,104.7,97.0,6.0,3.0,196.2,Normal Weight,M,76,155.0
TRAIN_6576,5.0,102.4,79.0,5.0,6.0,143.3,Normal Weight,F,28,16.0
TRAIN_6577,5.0,102.7,75.0,6.0,6.0,233.7,Overweight,M,30,9.0
TRAIN_6578,1.0,99.3,80.0,5.0,10.0,178.6,Overweight,M,21,2.0
TRAIN_6579,23.0,104.7,107.0,5.0,3.0,121.3,Normal Weight,F,41,150.0
TRAIN_6580,8.0,103.1,87.0,5.0,5.0,132.3,Normal Weight,F,46,35.0
TRAIN_6581,21.0,104.9,109.0,6.0,2.0,207.2,Overweight,M,29,141.0
